ID,Date,Value,Category,Score,Status,Quantity,Price,Region,Priority
8827,2047-03-02,7857,D,41.86,Pending,56,596.7,South,Medium
8828,2047-03-03,2666,C,39.86,Pending,149,867.56,South,Medium
8829,2047-03-04,5511,D,57.95,Pending,311,454.05,Central,Medium
8830,2047-03-05,7172,C,31.67,Active,552,629.8,South,High
8831,2047-03-06,2384,B,70.92,Active,947,811.64,North,High
8832,2047-03-07,5403,B,24.87,Pending,662,363.2,North,Medium
8833,2047-03-08,4954,D,82.32,Closed,924,657.77,West,High
8834,2047-03-09,7305,B,27.24,Pending,121,356.93,North,Low
8835,2047-03-10,9252,A,99.27,Closed,772,646.29,East,Low
8836,2047-03-11,8238,A,31.65,Active,26,225.43,East,High
8837,2047-03-12,7981,C,87.88,Active,983,978.06,South,High
8838,2047-03-13,7026,D,39.74,Closed,112,85.42,West,Medium
8839,2047-03-14,7609,C,24.61,Active,511,510.18,South,Medium
8840,2047-03-15,9664,B,22.62,Pending,881,293.43,West,Low
8841,2047-03-16,1958,D,85.02,Closed,956,604.83,Central,High
8842,2047-03-17,9724,C,30.88,Closed,23,434.02,West,High
8843,2047-03-18,1493,D,33.86,Active,681,313.6,Central,Low
8844,2047-03-19,8042,D,19.7,Closed,826,257.54,Central,Low
8845,2047-03-20,1081,C,96.13,Closed,264,190.67,South,High
8846,2047-03-21,7999,D,24.47,Closed,116,785.05,East,Low
8847,2047-03-22,3970,B,24.74,Active,480,229.98,West,High
8848,2047-03-23,1011,A,94.39,Closed,307,775.79,South,Low
8849,2047-03-24,8824,A,90.09,Closed,231,490.19,Central,Low
8850,2047-03-25,1761,D,24.89,Pending,701,81.51,Central,Low
8851,2047-03-26,4185,A,86.47,Pending,492,173.79,North,Medium
8852,2047-03-27,1025,D,24.98,Closed,769,893.98,North,Medium
8853,2047-03-28,2806,C,8.45,Active,120,606.79,West,Medium
8854,2047-03-29,7651,B,82.04,Closed,286,192.49,East,Low
8855,2047-03-30,6664,A,77.16,Active,988,706.73,North,Medium
8856,2047-03-31,6154,C,29.47,Pending,785,825.03,Central,Low
8857,2047-04-01,6824,B,9.01,Pending,407,337.35,South,Medium
8858,2047-04-02,4659,A,20.64,Closed,358,561.03,East,High
8859,2047-04-03,2525,A,77.11,Active,890,300.52,West,Low
8860,2047-04-04,1760,B,96.47,Active,152,89.26,South,Medium
8861,2047-04-05,1594,C,25.9,Active,598,405.51,West,Medium
8862,2047-04-06,8192,C,81.83,Closed,325,753.92,South,Low
8863,2047-04-07,2055,A,22.79,Active,857,464.09,South,Low
8864,2047-04-08,4083,B,67.96,Pending,948,411.22,East,Low
8865,2047-04-09,4675,C,8.36,Active,839,372.35,West,Low
8866,2047-04-10,6957,B,58.53,Active,246,464.33,North,Low
8867,2047-04-11,6255,B,26.92,Closed,826,325.05,South,Low
8868,2047-04-12,5228,A,92.58,Closed,918,616.06,South,Low
8869,2047-04-13,5181,B,28.98,Closed,315,72.93,North,High
8870,2047-04-14,2830,B,39.84,Closed,940,809.31,East,Medium
8871,2047-04-15,4395,D,84.07,Closed,805,181.44,East,High
8872,2047-04-16,2203,B,43.83,Active,162,637.11,East,Low
8873,2047-04-17,3810,C,23.84,Active,612,455.38,Central,High
8874,2047-04-18,4092,A,54.75,Closed,369,775.76,Central,Low
8875,2047-04-19,4044,A,84.0,Closed,185,827.88,East,Medium
8876,2047-04-20,7071,B,43.32,Active,953,212.16,East,Medium
8877,2047-04-21,8272,B,13.29,Closed,936,680.41,North,Medium
8878,2047-04-22,5673,C,38.31,Pending,276,198.01,Central,High
8879,2047-04-23,4514,D,95.45,Active,997,132.76,West,Medium
8880,2047-04-24,7192,A,7.2,Pending,529,930.99,East,Low
8881,2047-04-25,1144,D,40.84,Active,436,172.75,East,Medium
8882,2047-04-26,8507,C,64.8,Active,260,235.85,East,High
8883,2047-04-27,5857,A,7.85,Active,959,139.02,South,Medium
8884,2047-04-28,2377,C,34.5,Active,245,475.59,Central,Medium
8885,2047-04-29,4146,B,94.06,Active,818,920.41,West,High
8886,2047-04-30,6024,C,3.06,Active,338,271.42,South,High
8887,2047-05-01,1793,B,75.17,Active,988,546.43,South,High
8888,2047-05-02,6756,D,84.14,Closed,50,417.34,West,Low
8889,2047-05-03,5414,A,27.71,Closed,272,342.65,West,Medium
8890,2047-05-04,2110,A,21.47,Closed,235,576.43,West,Low
8891,2047-05-05,6672,D,91.48,Pending,584,563.3,West,Low
8892,2047-05-06,5053,B,76.4,Active,829,365.77,West,High
8893,2047-05-07,4937,A,11.34,Closed,556,852.06,East,Low
8894,2047-05-08,4963,C,21.22,Closed,914,62.64,West,Medium
8895,2047-05-09,5942,B,62.14,Closed,306,94.39,West,High
8896,2047-05-10,6897,A,41.94,Active,477,990.87,Central,Low
8897,2047-05-11,9974,C,50.42,Active,488,750.21,East,Medium
8898,2047-05-12,2116,C,95.15,Pending,80,805.89,South,Medium
8899,2047-05-13,2750,A,42.02,Pending,286,606.67,East,Medium
8900,2047-05-14,5027,D,88.17,Active,561,425.66,North,Low
8901,2047-05-15,6745,D,66.07,Pending,98,632.93,West,High
8902,2047-05-16,6064,A,12.16,Closed,478,101.66,South,High
8903,2047-05-17,6938,C,74.45,Pending,917,760.19,North,Medium
8904,2047-05-18,4397,D,52.02,Closed,406,545.34,South,High
8905,2047-05-19,9265,D,22.51,Pending,943,957.16,East,High
8906,2047-05-20,2359,D,28.95,Closed,537,641.1,North,High
8907,2047-05-21,5853,B,55.73,Pending,726,160.18,West,High
8908,2047-05-22,2941,D,60.17,Pending,568,482.77,West,Low
8909,2047-05-23,4148,A,96.82,Active,255,67.24,North,High
8910,2047-05-24,8933,A,85.47,Active,960,747.98,East,High
8911,2047-05-25,2285,B,20.58,Closed,668,506.81,North,Low
8912,2047-05-26,7474,B,77.4,Active,487,375.96,East,High
8913,2047-05-27,1770,A,0.83,Closed,673,968.86,South,High
8914,2047-05-28,2843,B,12.98,Active,194,941.19,East,High
8915,2047-05-29,1073,D,19.97,Active,516,953.3,North,Medium
8916,2047-05-30,2660,C,59.72,Closed,464,228.76,North,Low
8917,2047-05-31,5349,C,19.47,Pending,780,731.28,South,High
8918,2047-06-01,8102,C,36.53,Closed,913,945.93,North,Low
8919,2047-06-02,9000,A,24.28,Closed,504,575.16,Central,Low
8920,2047-06-03,4818,B,33.74,Closed,36,222.02,North,High
8921,2047-06-04,1331,C,94.25,Active,16,819.63,Central,Low
8922,2047-06-05,2421,D,99.74,Active,999,881.12,North,Medium
8923,2047-06-06,8512,D,68.57,Active,919,706.2,North,Low
8924,2047-06-07,7890,D,57.23,Closed,968,300.62,South,High
8925,2047-06-08,5931,B,70.84,Pending,889,198.79,Central,High
8926,2047-06-09,7025,C,77.17,Pending,649,628.03,South,Medium
8927,2047-06-10,5408,D,73.9,Closed,590,487.97,Central,High
8928,2047-06-11,6113,B,8.19,Closed,823,672.09,Central,Medium
8929,2047-06-12,9419,D,31.03,Pending,73,120.58,West,Low
8930,2047-06-13,3881,C,34.34,Active,320,144.55,Central,Low
8931,2047-06-14,3865,C,36.93,Closed,943,369.26,South,Low
8932,2047-06-15,3575,C,34.43,Pending,245,266.17,South,High
8933,2047-06-16,7185,C,78.71,Pending,858,623.15,East,High
8934,2047-06-17,9656,C,74.76,Pending,740,373.87,North,Medium
8935,2047-06-18,6741,D,0.46,Active,195,687.13,West,Low
8936,2047-06-19,1277,C,29.64,Pending,758,771.11,North,Medium
8937,2047-06-20,1065,D,62.37,Pending,906,195.3,South,Medium
8938,2047-06-21,5262,C,12.03,Pending,89,920.63,West,High
8939,2047-06-22,6704,D,7.12,Closed,772,789.29,Central,Low
8940,2047-06-23,9594,C,82.84,Closed,798,630.51,South,Medium
8941,2047-06-24,8989,D,45.27,Closed,139,909.84,South,Low
8942,2047-06-25,7255,C,85.57,Pending,563,273.21,South,High
8943,2047-06-26,8441,B,82.36,Pending,659,427.5,South,Low
8944,2047-06-27,5692,D,89.34,Active,754,94.93,West,Medium
8945,2047-06-28,5419,B,4.83,Pending,397,461.62,North,Medium
8946,2047-06-29,8960,D,18.61,Active,953,511.34,North,Low
8947,2047-06-30,7078,D,29.61,Pending,484,619.91,Central,Low
8948,2047-07-01,2437,D,13.62,Active,387,73.4,South,Low
8949,2047-07-02,9620,A,48.55,Closed,368,42.14,South,Medium
8950,2047-07-03,8032,C,79.9,Pending,846,425.69,North,Medium
8951,2047-07-04,6731,B,95.12,Active,458,197.24,Central,Medium
8952,2047-07-05,4378,B,88.96,Closed,422,761.2,East,Low
8953,2047-07-06,9584,D,45.73,Closed,232,672.05,West,Medium
8954,2047-07-07,7347,B,63.65,Pending,539,332.57,North,Low
8955,2047-07-08,7401,B,23.07,Active,344,55.33,West,Medium
8956,2047-07-09,7629,B,40.3,Active,720,190.62,North,Medium
8957,2047-07-10,5541,B,87.12,Active,138,694.76,Central,Low
8958,2047-07-11,8876,A,2.92,Closed,374,990.26,South,High
8959,2047-07-12,9533,D,53.28,Active,437,333.2,East,Medium
8960,2047-07-13,9324,B,87.28,Closed,155,803.98,West,High
8961,2047-07-14,1264,A,12.2,Active,519,868.43,East,Medium
8962,2047-07-15,2434,A,98.25,Closed,115,57.7,South,Medium
8963,2047-07-16,6327,D,1.24,Pending,92,917.06,North,Medium
8964,2047-07-17,6097,C,88.61,Closed,346,471.54,Central,Low
8965,2047-07-18,2660,C,35.37,Active,594,964.6,South,Medium
8966,2047-07-19,6692,C,13.27,Closed,525,543.17,East,High
8967,2047-07-20,3354,B,15.74,Active,584,242.79,East,Medium
8968,2047-07-21,9457,D,70.12,Pending,91,974.92,East,Medium
8969,2047-07-22,7461,C,87.07,Closed,700,250.87,North,Medium
8970,2047-07-23,8044,B,64.11,Pending,398,883.65,East,Low
8971,2047-07-24,6497,D,92.87,Closed,105,181.4,North,Low
8972,2047-07-25,5549,B,84.25,Closed,812,678.02,East,High
8973,2047-07-26,7334,C,0.9,Pending,966,417.18,West,Low
8974,2047-07-27,7010,C,66.94,Pending,596,972.3,West,Medium
8975,2047-07-28,5926,A,30.46,Closed,540,192.92,South,Low
8976,2047-07-29,7065,A,45.45,Closed,279,414.71,South,Low
8977,2047-07-30,3179,D,9.4,Closed,12,643.38,Central,Medium
8978,2047-07-31,5967,B,28.21,Pending,920,977.84,East,Medium
8979,2047-08-01,1634,B,63.27,Active,307,310.82,East,Low
8980,2047-08-02,4631,C,21.84,Pending,364,402.9,North,Medium
8981,2047-08-03,5677,C,64.75,Closed,662,467.17,South,Low
8982,2047-08-04,3218,D,92.3,Closed,318,260.17,West,Low
8983,2047-08-05,2389,A,0.49,Pending,538,819.18,North,Medium
8984,2047-08-06,5276,C,78.58,Closed,214,101.08,West,High
8985,2047-08-07,2249,B,64.13,Closed,314,707.74,North,Low
8986,2047-08-08,8640,C,4.66,Closed,455,538.59,South,High
8987,2047-08-09,6712,A,79.02,Closed,399,249.51,East,High
8988,2047-08-10,2245,B,22.45,Closed,752,497.9,East,Low
8989,2047-08-11,9245,A,26.58,Active,222,831.65,South,Low
8990,2047-08-12,1442,D,9.35,Pending,580,450.99,West,Medium
8991,2047-08-13,7976,D,53.44,Pending,262,130.68,Central,Medium
8992,2047-08-14,5675,A,49.82,Pending,496,50.39,Central,High
8993,2047-08-15,8953,B,34.72,Active,623,780.02,South,High
8994,2047-08-16,5377,A,16.88,Active,130,337.13,North,Low
8995,2047-08-17,8058,C,83.8,Pending,159,931.93,East,Low
8996,2047-08-18,1822,C,87.64,Pending,792,620.98,West,Medium
8997,2047-08-19,3939,A,54.06,Pending,291,441.92,Central,Low
8998,2047-08-20,8096,C,24.42,Closed,815,568.82,East,Low
8999,2047-08-21,6765,A,9.61,Active,543,462.56,South,High
9000,2047-08-22,2031,C,86.85,Active,89,906.75,East,Low
9001,2047-08-23,1562,A,9.61,Closed,968,463.44,Central,High
9002,2047-08-24,1340,C,1.32,Active,332,113.02,West,High
9003,2047-08-25,5567,B,46.94,Pending,630,601.12,North,Medium
9004,2047-08-26,8862,B,73.13,Active,506,626.75,North,Medium
9005,2047-08-27,3296,C,45.75,Closed,130,767.68,East,High
9006,2047-08-28,1234,A,5.14,Pending,207,933.95,North,Low
9007,2047-08-29,6202,C,69.0,Active,360,448.65,Central,Low
9008,2047-08-30,2291,D,64.23,Pending,59,358.56,West,Low
9009,2047-08-31,5727,D,68.15,Active,96,495.86,North,High
9010,2047-09-01,9720,A,21.12,Pending,831,901.2,North,Medium
9011,2047-09-02,3939,C,79.57,Closed,246,980.18,South,Low
9012,2047-09-03,6435,C,47.92,Closed,459,971.52,North,High
9013,2047-09-04,7981,B,53.64,Active,145,237.4,North,Medium
9014,2047-09-05,6392,A,54.58,Active,310,501.93,Central,Low
9015,2047-09-06,8972,D,28.68,Pending,637,266.88,North,High
9016,2047-09-07,2233,D,25.01,Closed,917,374.3,South,High
9017,2047-09-08,3800,A,0.48,Pending,534,41.37,South,Medium
9018,2047-09-09,3775,D,39.66,Closed,381,169.0,South,Medium
9019,2047-09-10,7044,A,48.51,Pending,353,403.11,North,Low
9020,2047-09-11,4487,D,74.28,Pending,884,371.06,East,Medium
9021,2047-09-12,8383,D,6.66,Pending,951,286.04,East,High
9022,2047-09-13,4850,A,92.4,Active,285,238.01,Central,Low
9023,2047-09-14,5997,A,26.4,Closed,719,751.47,East,High
9024,2047-09-15,1890,D,36.67,Active,917,301.6,Central,High
9025,2047-09-16,6920,D,4.84,Active,502,709.48,Central,High
9026,2047-09-17,2188,B,65.31,Pending,258,374.94,South,High
9027,2047-09-18,6644,C,70.89,Closed,810,803.96,West,Low
9028,2047-09-19,1740,A,92.88,Active,52,175.56,Central,High
9029,2047-09-20,2369,A,33.68,Pending,550,166.03,North,Medium
9030,2047-09-21,3000,C,25.74,Closed,899,682.88,South,High
9031,2047-09-22,2471,B,72.61,Closed,665,915.77,North,High
9032,2047-09-23,2536,D,70.68,Active,845,151.56,North,Low
9033,2047-09-24,1318,D,93.71,Pending,216,82.97,East,Low
9034,2047-09-25,6153,B,20.53,Active,446,935.29,North,Low
9035,2047-09-26,2894,B,70.53,Closed,223,126.15,Central,Medium
9036,2047-09-27,8991,C,6.69,Active,655,257.86,North,High
9037,2047-09-28,9592,C,48.04,Pending,966,930.2,North,High
9038,2047-09-29,6935,D,11.94,Closed,105,804.89,East,Medium
9039,2047-09-30,1723,B,65.31,Pending,522,349.33,North,Medium
9040,2047-10-01,3329,B,60.15,Pending,969,954.98,Central,Low
9041,2047-10-02,3770,D,4.88,Closed,754,572.37,Central,Medium
9042,2047-10-03,8545,D,31.96,Pending,888,81.53,North,Medium
9043,2047-10-04,5846,D,39.5,Pending,383,706.04,Central,Low
9044,2047-10-05,1267,D,24.81,Pending,114,541.9,Central,Medium
9045,2047-10-06,1569,D,3.87,Closed,745,576.86,East,Low
9046,2047-10-07,2973,C,31.88,Pending,69,994.16,South,High
9047,2047-10-08,9737,D,79.26,Active,365,160.99,South,Low
9048,2047-10-09,3822,B,36.01,Active,44,660.23,West,Medium
9049,2047-10-10,5460,A,32.34,Pending,681,464.15,South,Medium
9050,2047-10-11,1270,C,94.18,Active,211,279.17,North,Low
9051,2047-10-12,8641,B,4.16,Active,276,696.61,Central,Medium
9052,2047-10-13,9930,A,76.73,Closed,993,671.53,South,High
9053,2047-10-14,7680,C,48.31,Pending,107,857.93,East,Low
9054,2047-10-15,2257,D,94.45,Closed,933,880.08,West,Low
9055,2047-10-16,9250,C,39.35,Pending,479,566.2,North,Medium
9056,2047-10-17,6370,D,70.8,Active,679,332.32,South,Medium
9057,2047-10-18,5858,D,6.99,Closed,205,534.28,Central,Medium
9058,2047-10-19,9581,D,92.88,Closed,119,365.66,East,Low
9059,2047-10-20,9910,A,34.45,Active,486,284.58,South,Low
9060,2047-10-21,7999,C,52.4,Active,109,556.06,Central,Medium
9061,2047-10-22,1120,D,13.85,Pending,454,661.35,South,Low
9062,2047-10-23,7908,B,94.56,Pending,239,594.67,North,High
9063,2047-10-24,3303,C,67.3,Active,8,954.88,West,Medium
9064,2047-10-25,5861,B,5.39,Active,512,305.65,Central,Low
9065,2047-10-26,3911,A,15.52,Closed,43,378.62,West,High
9066,2047-10-27,9991,A,39.98,Closed,394,670.97,West,Medium
9067,2047-10-28,8236,C,21.68,Pending,809,604.36,East,Low
9068,2047-10-29,6565,A,30.46,Closed,132,11.84,Central,Medium
9069,2047-10-30,7531,A,99.75,Active,718,319.16,East,Medium
9070,2047-10-31,2109,C,65.86,Active,900,261.22,West,Medium
9071,2047-11-01,7929,B,92.22,Active,792,841.52,North,Low
9072,2047-11-02,2250,D,43.58,Active,751,867.59,North,High
9073,2047-11-03,9177,C,71.03,Pending,789,291.05,South,High
9074,2047-11-04,2649,C,45.97,Active,394,111.05,South,Medium
9075,2047-11-05,8351,D,32.82,Active,558,213.15,Central,Low
9076,2047-11-06,6911,B,51.92,Active,985,184.8,North,Low
9077,2047-11-07,3956,D,42.73,Active,198,245.06,West,Low
9078,2047-11-08,6828,D,98.05,Pending,464,242.3,North,High
9079,2047-11-09,5994,B,49.62,Pending,121,485.04,Central,Low
9080,2047-11-10,7436,B,81.11,Closed,300,326.44,South,Medium
9081,2047-11-11,9676,D,66.68,Pending,220,564.22,South,Low
9082,2047-11-12,8614,D,47.96,Pending,868,350.69,East,High
9083,2047-11-13,9994,C,47.42,Pending,801,816.53,South,High
9084,2047-11-14,2715,B,34.19,Closed,94,951.28,West,High
9085,2047-11-15,9150,A,10.7,Active,292,409.88,Central,High
9086,2047-11-16,4483,B,76.15,Closed,153,58.97,South,Low
9087,2047-11-17,8675,D,91.81,Active,525,247.18,South,Low
9088,2047-11-18,2757,D,21.8,Pending,935,110.84,West,High
9089,2047-11-19,2809,D,92.57,Active,719,351.32,South,Low
9090,2047-11-20,6539,D,23.23,Closed,767,648.66,West,Medium
9091,2047-11-21,7048,A,53.01,Active,422,523.72,South,High
9092,2047-11-22,2151,B,34.36,Active,158,250.45,West,High
9093,2047-11-23,6492,A,11.45,Pending,270,769.59,South,Low
9094,2047-11-24,7711,A,5.28,Active,818,140.17,Central,Medium
9095,2047-11-25,7302,D,36.53,Active,580,235.91,East,High
9096,2047-11-26,5747,A,4.73,Pending,257,679.29,East,Medium
9097,2047-11-27,9402,D,10.42,Closed,701,205.26,North,High
9098,2047-11-28,5681,D,14.23,Pending,515,681.98,East,Low
9099,2047-11-29,3507,D,0.19,Active,237,977.17,West,High
9100,2047-11-30,3963,A,15.33,Pending,946,833.04,West,Low
9101,2047-12-01,4428,D,57.73,Pending,445,168.41,East,Medium
9102,2047-12-02,8494,A,81.95,Active,932,525.29,West,Low
9103,2047-12-03,4955,B,19.34,Closed,644,428.1,Central,Low
9104,2047-12-04,4705,D,8.09,Pending,171,991.75,West,High
9105,2047-12-05,5038,C,72.95,Closed,270,964.76,Central,High
9106,2047-12-06,1713,C,0.82,Pending,601,135.84,Central,Medium
9107,2047-12-07,8260,C,73.42,Active,615,909.64,Central,Medium
9108,2047-12-08,8011,C,13.11,Active,637,201.48,South,Medium
9109,2047-12-09,9879,C,22.83,Pending,67,326.26,North,Low
9110,2047-12-10,9521,A,12.01,Pending,775,359.87,West,Low
9111,2047-12-11,2746,B,24.73,Pending,8,293.95,South,High
9112,2047-12-12,2207,A,79.82,Active,556,854.71,North,Medium
9113,2047-12-13,1784,D,13.25,Pending,448,336.63,South,High
9114,2047-12-14,3696,B,99.42,Active,135,818.57,West,High
9115,2047-12-15,8073,B,32.71,Pending,760,994.43,Central,Low
9116,2047-12-16,6036,B,92.2,Active,816,842.35,South,High
9117,2047-12-17,8127,B,19.0,Pending,830,352.68,North,Low
9118,2047-12-18,4718,C,18.79,Closed,25,714.14,North,High
9119,2047-12-19,6775,D,56.53,Closed,465,538.58,North,Medium
9120,2047-12-20,8910,B,5.06,Active,986,788.65,South,Medium
9121,2047-12-21,3693,B,80.1,Pending,374,161.57,North,High
9122,2047-12-22,1625,C,43.96,Closed,196,641.75,East,High
9123,2047-12-23,4708,A,69.92,Pending,704,775.93,North,Medium
9124,2047-12-24,7859,A,17.46,Pending,881,763.62,North,Medium
9125,2047-12-25,9953,A,64.24,Pending,402,963.96,South,Low
9126,2047-12-26,8692,D,59.41,Closed,122,67.83,West,Medium
9127,2047-12-27,7398,A,75.57,Active,772,352.32,South,Low
9128,2047-12-28,8252,B,29.74,Closed,913,481.79,South,Medium
9129,2047-12-29,2555,C,93.32,Active,559,316.67,East,High
9130,2047-12-30,9867,C,96.13,Closed,886,316.69,West,High
9131,2047-12-31,5187,A,86.81,Pending,209,184.37,South,Medium
9132,2048-01-01,8767,C,57.2,Pending,301,814.82,East,High
9133,2048-01-02,1036,B,42.03,Pending,601,908.99,South,Low
9134,2048-01-03,2787,A,5.8,Closed,954,91.5,East,Low
9135,2048-01-04,7283,B,94.72,Closed,515,163.35,Central,Low
9136,2048-01-05,9060,D,95.18,Active,908,236.17,North,Medium
9137,2048-01-06,9065,B,1.87,Closed,987,513.9,North,Low
9138,2048-01-07,4880,B,35.69,Active,657,793.26,South,High
9139,2048-01-08,6932,B,88.0,Closed,886,80.74,East,Low
9140,2048-01-09,9328,B,8.09,Pending,534,640.44,Central,Medium
9141,2048-01-10,7333,D,19.66,Closed,39,157.84,North,Low
9142,2048-01-11,6759,A,97.87,Pending,807,971.74,South,High
9143,2048-01-12,7485,B,84.73,Closed,619,899.79,South,High
9144,2048-01-13,6067,A,91.21,Active,612,950.09,East,Medium
9145,2048-01-14,1661,C,14.22,Closed,784,115.1,West,Low
9146,2048-01-15,8973,B,21.13,Pending,741,493.16,South,High
9147,2048-01-16,7386,B,60.54,Closed,947,173.59,Central,Medium
9148,2048-01-17,8887,C,50.17,Active,886,604.35,Central,Medium
9149,2048-01-18,1414,A,29.85,Active,797,240.41,West,Medium
9150,2048-01-19,7850,D,88.38,Active,206,772.92,Central,Medium
9151,2048-01-20,9534,B,90.14,Active,583,647.56,East,Medium
9152,2048-01-21,3729,C,29.17,Closed,681,575.89,South,Medium
9153,2048-01-22,4897,C,15.58,Active,697,826.97,East,High
9154,2048-01-23,3169,B,14.91,Closed,412,505.27,West,Low
9155,2048-01-24,2878,A,48.44,Closed,333,277.15,West,Medium
9156,2048-01-25,7454,A,13.29,Closed,208,624.5,East,Low
9157,2048-01-26,5570,B,47.33,Active,405,957.49,North,Medium
9158,2048-01-27,2515,C,46.19,Active,388,605.15,West,High
9159,2048-01-28,1574,B,88.41,Closed,487,633.32,South,High
9160,2048-01-29,3867,D,29.62,Closed,382,935.4,West,Low
9161,2048-01-30,4544,D,56.07,Closed,867,520.12,East,Medium
9162,2048-01-31,5477,A,74.35,Pending,884,996.39,East,Low
9163,2048-02-01,1071,D,59.59,Pending,271,168.07,Central,Medium
9164,2048-02-02,3980,C,95.41,Active,437,541.67,North,Medium
9165,2048-02-03,6492,D,60.23,Pending,858,220.77,East,Medium
9166,2048-02-04,5759,B,90.19,Closed,430,458.79,Central,Medium
9167,2048-02-05,9084,C,24.51,Closed,647,178.87,Central,Medium
9168,2048-02-06,1039,A,56.08,Active,658,230.3,South,Medium
9169,2048-02-07,6373,A,54.33,Active,345,218.69,Central,High
9170,2048-02-08,8565,D,98.95,Pending,997,326.83,North,High
9171,2048-02-09,2900,A,20.45,Closed,149,143.26,South,Medium
9172,2048-02-10,3217,B,14.1,Active,628,811.25,East,Low
9173,2048-02-11,5796,C,61.17,Active,392,228.47,East,Low
9174,2048-02-12,5606,B,22.37,Pending,187,422.4,Central,High
9175,2048-02-13,2283,B,63.92,Active,20,25.9,West,Low
9176,2048-02-14,9775,B,97.25,Pending,338,113.83,North,Medium
9177,2048-02-15,9650,B,94.65,Closed,373,897.31,North,Medium
9178,2048-02-16,1815,C,23.11,Pending,979,838.79,Central,Medium
9179,2048-02-17,3511,C,17.09,Active,756,842.51,North,Medium
9180,2048-02-18,1246,B,56.07,Pending,67,417.24,South,Medium
9181,2048-02-19,5825,B,58.68,Pending,439,150.12,Central,Low
9182,2048-02-20,7516,A,66.23,Closed,62,116.82,West,Low
9183,2048-02-21,1416,A,74.15,Pending,486,609.55,East,Medium
9184,2048-02-22,7702,C,60.1,Active,786,829.91,North,Medium
9185,2048-02-23,4717,A,11.18,Active,859,901.11,East,Low
9186,2048-02-24,1107,C,79.02,Closed,975,295.84,West,Low
9187,2048-02-25,5513,C,7.95,Closed,622,327.82,West,Medium
9188,2048-02-26,2421,D,2.0,Closed,568,109.87,South,Low
